"plant.ID","Species","SP.adult","EG.adult","BH","BD","Avena","mean.dam","area","Seed.estimate"
2015.308,BH,1.0,0.0,382.2222222,471.1111111,0.0,0.5,nan,1.0
2015.309,BH,7.0,0.0,297.2222222,11.11111111,7.222222222,0.000333333333333,nan,7.0
2015.310,BH,2.0,0.0,840.0,38.88888889,0.0,0.0125,nan,9.0
2015.311,BH,2.0,0.0,840.0,38.88888889,0.0,0.166666666667,nan,0.0
2015.312,BH,2.0,0.0,840.0,38.88888889,0.0,0.0125,nan,10.0
2015.313,BH,4.0,7.0,28.88888889,0.0,0.0,0.125,nan,25.0
2015.314,BH,4.0,6.0,53.33333333,253.3333333,0.0,0.025,nan,0.0
2015.315,BH,4.0,6.0,53.33333333,253.3333333,0.0,0.00025,nan,15.0
2015.316,BH,4.0,6.0,53.33333333,253.3333333,0.0,0.0005,nan,4.0
2015.317,BH,4.0,5.0,3.333333333,6.666666667,8.0,0.02,nan,42.0
2015.318,BH,2.0,0.0,146.6666667,83.33333333,50.0,0.0333333333333,nan,0.0
2015.319,BH,0.0,8.0,70.0,0.0,0.0,0.0,nan,8.0
2015.320,BH,0.0,8.0,70.0,0.0,0.0,0.0503333333333,nan,23.0
2015.321,BH,1.0,0.0,382.2222222,471.1111111,0.0,0.000333333333333,nan,9.0
2015.322,BH,0.0,8.0,70.0,0.0,0.0,0.06275,nan,27.0
2015.323,BH,0.0,0.0,102.7777778,0.0,0.277777778,0.00333333333333,nan,17.0
2015.324,BH,0.0,0.0,18.33333333,1.666666667,0.0,0.00333333333333,nan,39.0
2015.325,BH,0.0,0.0,140.0,13.33333333,0.0,0.0025,nan,22.0
2015.326,BH,2.0,0.0,146.6666667,83.33333333,50.0,0.00025,nan,7.0
2015.327,BH,0.0,1.0,170.0,37.77777778,94.44444444,0.000333333333333,nan,11.0
2015.328,BH,2.0,0.0,60.0,0.0,95.55555556,0.0833333333333,nan,9.0
2015.329,BH,0.0,0.0,81.66666667,0.0,0.0,0.05,nan,11.0
2015.330,BH,2.0,0.0,60.0,0.0,95.55555556,0.0,nan,3.0
2015.331,BH,0.0,0.0,140.0,13.33333333,0.0,0.0333333333333,nan,0.0
2015.332,BH,0.0,0.0,194.4444444,0.0,0.0,0.05,nan,12.0
2015.333,BH,0.0,0.0,102.7777778,0.0,0.277777778,0.0,nan,2.0
2015.334,BH,0.0,0.0,120.0,2.222222222,0.0,0.17,nan,10.0
2015.335,BH,0.0,0.0,120.0,2.222222222,0.0,0.000333333333333,nan,1.0
2015.336,BH,0.0,0.0,120.0,2.222222222,0.0,0.01,nan,4.0
2015.337,BH,0.0,1.0,170.0,37.77777778,94.44444444,0.00333333333333,nan,6.0
2015.338,BH,0.0,0.0,1.111111111,4.444444444,0.0,0.0025,nan,8.0
2015.339,BH,0.0,0.0,1.111111111,4.444444444,0.0,0.0,nan,7.0
2015.340,BH,2.0,0.0,60.0,0.0,95.55555556,0.00025,nan,13.0
2015.341,BH,2.0,6.0,388.8888889,5.555555556,83.33333333,0.0,nan,2.0
2015.342,BH,9.0,0.0,6.666666667,0.0,6.666666667,0.0024,nan,13.0
2015.343,BH,8.0,0.0,30.55555556,6.111111111,77.0,0.0,nan,6.0
2015.344,BH,8.0,0.0,30.55555556,6.111111111,77.0,0.0,nan,9.0
2015.345,BH,7.0,0.0,72.22222222,0.0,31.77777778,0.0,nan,3.0
2015.346,BH,7.0,0.0,72.22222222,0.0,31.77777778,0.0,nan,1.0
2015.347,BH,7.0,0.0,72.22222222,0.0,31.77777778,0.0,nan,6.0
2015.348,BH,9.0,0.0,6.666666667,0.0,6.666666667,0.0,nan,5.0
2015.349,BH,9.0,0.0,6.666666667,0.0,6.666666667,0.0,nan,20.0
